GEO_ID,COUNTY,TOTAL,TOTALurban,TOTALinsideurbanizedareas,TOTALurbanclusters,TOTALrural,STATE
20103,Leavenworth,76227,54073,0,54073,22154,Kansas
39047,Fayette,29030,15168,0,15168,13862,Ohio
31179,Wayne,9595,5557,0,5557,4038,Nebraska
19181,Warren,46225,26831,8861,17970,19394,Iowa
40001,Adair,22683,3789,0,3789,18894,Oklahoma
22047,Iberville Parish,33387,13617,11477,2140,19770,Louisiana
17195,Whiteside,58498,36653,0,36653,21845,Illinois
21081,Grant,24662,8634,0,8634,16028,Kentucky
51660,Harrisonburg city,48914,48914,48914,0,0,Virginia
18115,Ohio,6128,0,0,0,6128,Indiana
22003,Allen Parish,25764,7878,0,7878,17886,Louisiana
36113,Warren,65707,43413,39868,3545,22294,NewYork
42085,Mercer,116638,64747,39043,25704,51891,Pennsylvania
26059,Hillsdale,46688,14414,0,14414,32274,Michigan
36039,Greene,49221,13220,140,13080,36001,NewYork
42067,Juniata,24636,4372,0,4372,20264,Pennsylvania
13071,Colquitt,45498,18677,0,18677,26821,Georgia
30007,Broadwater,5612,0,0,0,5612,Montana
8061,Kiowa,1398,0,0,0,1398,Colorado
13223,Paulding,142324,113784,110495,3289,28540,Georgia
42077,Lehigh,349497,321797,321797,0,27700,Pennsylvania
12077,Liberty,8365,0,0,0,8365,Florida
12115,Sarasota,379448,363054,363054,0,16394,Florida
54065,Morgan,17541,0,0,0,17541,WestVirginia
53017,Douglas,38431,28210,28210,0,10221,Washington
13073,Columbia,124053,103922,101217,2705,20131,Georgia
38091,Steele,1975,0,0,0,1975,NorthDakota
30067,Park,15636,8172,0,8172,7464,Montana
18167,Vigo,107848,82225,82225,0,25623,Indiana
55019,Clark,34690,2869,0,2869,31821,Wisconsin
30021,Dawson,8966,6494,0,6494,2472,Montana
45071,Newberry,37508,12059,13,12046,25449,SouthCarolina
19061,Dubuque,93653,68351,64767,3584,25302,Iowa
42069,Lackawanna,214437,179472,176661,2811,34965,Pennsylvania
53007,Chelan,72453,52728,39017,13711,19725,Washington
38105,Williams,22398,15127,0,15127,7271,NorthDakota
40145,Wagoner,73085,45701,37658,8043,27384,Oklahoma
6015,Del Norte,28610,18976,0,18976,9634,California
51047,Culpeper,46689,17778,0,17778,28911,Virginia
55093,Pierce,41019,19013,0,19013,22006,Wisconsin
55133,Waukesha,389891,351446,332755,18691,38445,Wisconsin
31111,Lincoln,36288,25213,0,25213,11075,Nebraska
5009,Boone,36903,13950,0,13950,22953,Arkansas
38055,McLean,8962,0,0,0,8962,NorthDakota
41009,Columbia,49351,27828,2354,25474,21523,Oregon
29105,Laclede,35571,14046,0,14046,21525,Missouri
47057,Grainger,22657,0,0,0,22657,Tennessee
46051,Grant,7356,3283,0,3283,4073,SouthDakota
27127,Redwood,16059,4958,0,4958,11101,Minnesota
20185,Stafford,4437,0,0,0,4437,Kansas
22029,Concordia Parish,20822,13856,0,13856,6966,Louisiana
48157,Fort Bend,585375,552970,547198,5772,32405,Texas
21123,Larue,14193,3413,0,3413,10780,Kentucky
27037,Dakota,398552,378900,355604,23296,19652,Minnesota
48477,Washington,33718,15682,0,15682,18036,Texas
17065,Hamilton,8457,2698,0,2698,5759,Illinois
37131,Northampton,22099,2350,0,2350,19749,NorthCarolina
33015,Rockingham,295223,221718,218228,3490,73505,NewHampshire
54067,Nicholas,26233,3369,0,3369,22864,WestVirginia
4001,Apache,71518,18551,0,18551,52967,Arizona
13205,Mitchell,23498,10689,0,10689,12809,Georgia
31065,Furnas,4959,0,0,0,4959,Nebraska
13217,Newton,99958,68727,68727,0,31231,Georgia
35013,Do?a Ana,209233,168871,159312,9559,40362,NewMexico
36031,Essex,39370,9899,0,9899,29471,NewYork
55113,Sawyer,16557,2616,0,2616,13941,Wisconsin
21057,Cumberland,6856,0,0,0,6856,Kentucky
26149,St. Joseph,61295,27934,0,27934,33361,Michigan
6039,Madera,150865,101193,78413,22780,49672,California
48205,Hartley,6062,2591,0,2591,3471,Texas
28005,Amite,13131,0,0,0,13131,Mississippi
26097,Mackinac,11113,2531,0,2531,8582,Michigan
72093,Maricao Municipio,6276,2697,0,2697,3579,PuertoRico
35007,Colfax,13750,6551,0,6551,7199,NewMexico
28009,Benton,8729,0,0,0,8729,Mississippi
47097,Lauderdale,27815,11498,0,11498,16317,Tennessee
27021,Cass,28567,0,0,0,28567,Minnesota
47019,Carter,57424,33900,33900,0,23524,Tennessee
47171,Unicoi,18313,10133,345,9788,8180,Tennessee
20127,Morris,5923,0,0,0,5923,Kansas
45087,Union,28961,10033,0,10033,18928,SouthCarolina
6067,Sacramento,1418788,1389531,1359243,30288,29257,California
53075,Whitman,44776,32449,0,32449,12327,Washington
30031,Gallatin,89513,59488,0,59488,30025,Montana
19131,Mitchell,10776,3535,0,3535,7241,Iowa
18157,Tippecanoe,172780,147725,147725,0,25055,Indiana
12039,Gadsden,46389,16060,622,15438,30329,Florida
18071,Jackson,42376,23844,0,23844,18532,Indiana
51173,Smyth,32208,7960,0,7960,24248,Virginia
8109,Saguache,6108,0,0,0,6108,Colorado
45013,Beaufort,162233,130360,68998,61362,31873,SouthCarolina
31001,Adams,31364,24312,0,24312,7052,Nebraska
47189,Wilson,113993,70143,42490,27653,43850,Tennessee
53029,Island,78506,41690,0,41690,36816,Washington
48089,Colorado,20874,7804,0,7804,13070,Texas
17013,Calhoun,5089,0,0,0,5089,Illinois
6073,San Diego,3095313,2993259,2964846,28413,102054,California
54025,Greenbrier,35480,10738,0,10738,24742,WestVirginia
6055,Napa,136484,118194,103379,14815,18290,California
51113,Madison,13308,0,0,0,13308,Virginia
28085,Lincoln,34869,10635,0,10635,24234,Mississippi
26151,Sanilac,43114,4226,1451,2775,38888,Michigan
8033,Dolores,2064,0,0,0,2064,Colorado
38083,Sheridan,1321,0,0,0,1321,NorthDakota
47101,Lewis,12161,3625,0,3625,8536,Tennessee
42003,Allegheny,1223348,1192932,1192932,0,30416,Pennsylvania
30107,Wheatland,2168,0,0,0,2168,Montana
19103,Johnson,130882,106621,106621,0,24261,Iowa
1109,Pike,32899,15897,0,15897,17002,Alabama
13151,Henry,203922,175672,175672,0,28250,Georgia
46005,Beadle,17398,12637,0,12637,4761,SouthDakota
20035,Cowley,36311,25055,0,25055,11256,Kansas
13163,Jefferson,16930,3273,0,3273,13657,Georgia
17131,Mercer,16434,3655,0,3655,12779,Illinois
17091,Kankakee,113449,85703,81926,3777,27746,Illinois
31003,Antelope,6685,0,0,0,6685,Nebraska
55115,Shawano,41949,10742,0,10742,31207,Wisconsin
18117,Orange,19840,3282,0,3282,16558,Indiana
18155,Switzerland,10613,0,0,0,10613,Indiana
38097,Traill,8121,0,0,0,8121,NorthDakota
12129,Wakulla,30776,11794,0,11794,18982,Florida
26027,Cass,52293,15070,8988,6082,37223,Michigan
26147,St. Clair,163040,100032,100028,4,63008,Michigan
55119,Taylor,20689,4046,0,4046,16643,Wisconsin
40071,Kay,46562,35166,0,35166,11396,Oklahoma
13007,Baker,3451,0,0,0,3451,Georgia
51043,Clarke,14034,4277,0,4277,9757,Virginia
18133,Putnam,37963,13362,0,13362,24601,Indiana
39113,Montgomery,535153,511974,507896,4078,23179,Ohio
44009,Washington,126979,87840,84898,2942,39139,RhodeIsland
28031,Covington,19568,0,0,0,19568,Mississippi
26053,Gogebic,16427,5229,0,5229,11198,Michigan
20081,Haskell,4256,0,0,0,4256,Kansas
37133,Onslow,177772,130931,105419,25512,46841,NorthCarolina
17157,Randolph,33476,19201,0,19201,14275,Illinois
31007,Banner,690,0,0,0,690,Nebraska
16007,Bear Lake,5986,0,0,0,5986,Idaho
35037,Quay,9041,5283,0,5283,3758,NewMexico
38075,Renville,2470,0,0,0,2470,NorthDakota
31169,Thayer,5228,0,0,0,5228,Nebraska
48313,Madison,13664,4454,0,4454,9210,Texas
35028,Los Alamos,17950,15932,0,15932,2018,NewMexico
17001,Adams,67103,45228,0,45228,21875,Illinois
48127,Dimmit,9996,6050,0,6050,3946,Texas
54053,Mason,27324,9561,0,9561,17763,WestVirginia
46025,Clark,3691,0,0,0,3691,SouthDakota
31165,Sioux,1311,0,0,0,1311,Nebraska
1127,Walker,67023,17367,0,17367,49656,Alabama
28067,Jones,67761,26131,0,26131,41630,Mississippi
29215,Texas,26008,205,0,205,25803,Missouri
20153,Rawlins,2519,0,0,0,2519,Kansas
49053,Washington,138115,117103,98370,18733,21012,Utah
13115,Floyd,96317,60851,60851,0,35466,Georgia
27069,Kittson,4552,0,0,0,4552,Minnesota
18055,Greene,33165,8343,0,8343,24822,Indiana
31125,Nance,3735,0,0,0,3735,Nebraska
6027,Inyo,18546,9935,0,9935,8611,California
40009,Beckham,22119,14896,0,14896,7223,Oklahoma
45047,Greenwood,69661,41969,0,41969,27692,SouthCarolina
21187,Owen,10841,0,0,0,10841,Kentucky
22001,Acadia Parish,61773,29837,209,29628,31936,Louisiana
15009,Maui,154834,132278,55934,76344,22556,Hawaii
31095,Jefferson,7547,3912,0,3912,3635,Nebraska
39067,Harrison,15864,2521,0,2521,13343,Ohio
42117,Tioga,41981,4152,0,4152,37829,Pennsylvania
29061,Daviess,8433,0,0,0,8433,Missouri
20079,Harvey,34684,23960,0,23960,10724,Kansas
47005,Benton,16489,3552,0,3552,12937,Tennessee
54091,Taylor,16895,6808,0,6808,10087,WestVirginia
13047,Catoosa,63942,45973,45973,0,17969,Georgia
45059,Laurens,66537,23824,2312,21512,42713,SouthCarolina
31005,Arthur,460,0,0,0,460,Nebraska
28137,Tate,28886,6531,0,6531,22355,Mississippi
35033,Mora,4881,0,0,0,4881,NewMexico
28119,Quitman,8223,3536,0,3536,4687,Mississippi
18051,Gibson,33503,15539,0,15539,17964,Indiana
26143,Roscommon,24449,8300,0,8300,16149,Michigan
17143,Peoria,186494,159181,157180,2001,27313,Illinois
45065,McCormick,10233,0,0,0,10233,SouthCarolina
16025,Camas,1117,0,0,0,1117,Idaho
12037,Franklin,11549,3691,0,3691,7858,Florida
47183,Weakley,35021,11555,0,11555,23466,Tennessee
29053,Cooper,17601,8237,0,8237,9364,Missouri
46039,Deuel,4364,0,0,0,4364,SouthDakota
47077,Henderson,27769,6560,0,6560,21209,Tennessee
18091,LaPorte,111467,71754,64820,6934,39713,Indiana
8089,Otero,18831,12352,0,12352,6479,Colorado
28061,Jasper,17062,0,0,0,17062,Mississippi
20187,Stanton,2235,0,0,0,2235,Kansas
45051,Horry,269291,187492,187486,6,81799,SouthCarolina
46097,Miner,2389,0,0,0,2389,SouthDakota
37157,Rockingham,93643,35636,0,35636,58007,NorthCarolina
39017,Butler,368130,333736,312360,21376,34394,Ohio
17027,Clinton,37762,19350,0,19350,18412,Illinois
28123,Scott,28264,7866,0,7866,20398,Mississippi
48399,Runnels,10501,6221,0,6221,4280,Texas
40135,Sequoyah,42391,14148,128,14020,28243,Oklahoma
29185,St. Clair,9805,0,0,0,9805,Missouri
48493,Wilson,42918,6068,0,6068,36850,Texas
29151,Osage,13878,0,0,0,13878,Missouri
47135,Perry,7915,0,0,0,7915,Tennessee
13143,Haralson,28780,6516,0,6516,22264,Georgia
46015,Brule,5255,0,0,0,5255,SouthDakota
48431,Sterling,1143,0,0,0,1143,Texas
20095,Kingman,7858,2978,0,2978,4880,Kansas
38051,McIntosh,2809,0,0,0,2809,NorthDakota
21053,Clinton,10272,0,0,0,10272,Kentucky
12065,Jefferson,14761,0,0,0,14761,Florida
51025,Brunswick,17434,4270,0,4270,13164,Virginia
55085,Oneida,35998,9010,0,9010,26988,Wisconsin
45009,Bamberg,15987,7273,0,7273,8714,SouthCarolina
27141,Sherburne,88499,49389,25837,23552,39110,Minnesota
19045,Clinton,49116,33284,0,33284,15832,Iowa
48355,Nueces,340223,318288,303181,15107,21935,Texas
30041,Hill,16096,9657,0,9657,6439,Montana
13165,Jenkins,8340,2827,0,2827,5513,Georgia
51147,Prince Edward,23368,8597,0,8597,14771,Virginia
6019,Fresno,930450,829913,654628,175285,100537,California
37109,Lincoln,78265,35569,10797,24772,42696,NorthCarolina
38029,Emmons,3550,0,0,0,3550,NorthDakota
51051,Dickenson,15903,0,0,0,15903,Virginia
18161,Union,7516,0,0,0,7516,Indiana
40103,Noble,11561,5052,0,5052,6509,Oklahoma
1069,Houston,101547,67220,66099,1121,34327,Alabama
38003,Barnes,11066,6689,0,6689,4377,NorthDakota
47155,Sevier,89889,38969,15610,23359,50920,Tennessee
28093,Marshall,37144,6160,0,6160,30984,Mississippi
48039,Brazoria,313166,242614,226964,15650,70552,Texas
8095,Phillips,4442,0,0,0,4442,Colorado
29207,Stoddard,29968,9053,0,9053,20915,Missouri
47063,Hamblen,62544,48864,48864,0,13680,Tennessee
12035,Flagler,95696,85819,85819,0,9877,Florida
17059,Gallatin,5589,0,0,0,5589,Illinois
5101,Newton,8330,0,0,0,8330,Arkansas
47111,Macon,22248,4545,0,4545,17703,Tennessee
33017,Strafford,123143,83243,80286,2957,39900,NewHampshire
48183,Gregg,121730,105464,92517,12947,16266,Texas
40037,Creek,69967,32224,25128,7096,37743,Oklahoma
29179,Reynolds,6696,0,0,0,6696,Missouri
40109,Oklahoma,718633,673536,669632,3904,45097,Oklahoma
55049,Iowa,23687,4756,0,4756,18931,Wisconsin
12111,St. Lucie,277789,268463,268463,0,9326,Florida
39127,Perry,36058,8927,0,8927,27131,Ohio
48503,Young,18550,12323,0,12323,6227,Texas
53027,Grays Harbor,72797,43596,0,43596,29201,Washington
8115,Sedgwick,2379,0,0,0,2379,Colorado
29125,Maries,9176,0,0,0,9176,Missouri
16039,Elmore,27038,19769,0,19769,7269,Idaho
16061,Lewis,3821,0,0,0,3821,Idaho
19067,Floyd,16303,7706,0,7706,8597,Iowa
39053,Gallia,30934,5769,0,5769,25165,Ohio
42037,Columbia,67295,39804,39504,300,27491,Pennsylvania
41031,Jefferson,21720,8010,0,8010,13710,Oregon
6107,Tulare,442179,373730,289726,84004,68449,California
31045,Dawes,9182,5515,0,5515,3667,Nebraska
1049,DeKalb,71109,7018,0,7018,64091,Alabama
49017,Garfield,5172,0,0,0,5172,Utah
13303,Washington,21187,7288,0,7288,13899,Georgia
34039,Union,536499,536499,536499,0,0,NewJersey
28065,Jefferson Davis,12487,0,0,0,12487,Mississippi
26071,Iron,11817,3208,0,3208,8609,Michigan
47017,Carroll,28522,4832,0,4832,23690,Tennessee
55003,Ashland,16157,7293,0,7293,8864,Wisconsin
29153,Ozark,9723,0,0,0,9723,Missouri
42119,Union,44947,25703,0,25703,19244,Pennsylvania
13249,Schley,5010,0,0,0,5010,Georgia
6085,Santa Clara,1781642,1762335,1762335,0,19307,California
42019,Butler,183862,106706,58716,47990,77156,Pennsylvania
51145,Powhatan,28046,91,91,0,27955,Virginia
22103,St. Tammany Parish,233740,179470,179470,0,54270,Louisiana
36017,Chenango,50477,8373,0,8373,42104,NewYork
30083,Richland,9746,5438,0,5438,4308,Montana
19185,Wayne,6403,0,0,0,6403,Iowa
48337,Montague,19719,8096,0,8096,11623,Texas
18005,Bartholomew,76794,50912,50912,0,25882,Indiana
18019,Clark,110232,87618,80697,6921,22614,Indiana
17129,Menard,12705,3088,0,3088,9617,Illinois
13285,Troup,67044,37344,0,37344,29700,Georgia
26007,Alpena,29598,14258,0,14258,15340,Michigan
5145,White,77076,35210,0,35210,41866,Arkansas
48109,Culberson,2398,0,0,0,2398,Texas
54023,Grant,11937,2545,0,2545,9392,WestVirginia
42099,Perry,45969,5287,2630,2657,40682,Pennsylvania
45063,Lexington,262391,196069,187518,8551,66322,SouthCarolina
54057,Mineral,28212,9989,2249,7740,18223,WestVirginia
39057,Greene,161573,137483,126084,11399,24090,Ohio
46119,Sully,1373,0,0,0,1373,SouthDakota
38015,Burleigh,81308,66227,63235,2992,15081,NorthDakota
55029,Door,27785,8617,0,8617,19168,Wisconsin
36057,Montgomery,50219,29660,0,29660,20559,NewYork
30081,Ravalli,40212,6182,0,6182,34030,Montana
18175,Washington,28262,6544,0,6544,21718,Indiana
20101,Lane,1750,0,0,0,1750,Kansas
45005,Allendale,10419,3307,0,3307,7112,SouthCarolina
19065,Fayette,20880,6143,0,6143,14737,Iowa
22049,Jackson Parish,16274,5609,0,5609,10665,Louisiana
31015,Boyd,2099,0,0,0,2099,Nebraska
72149,Villalba Municipio,26073,22564,22564,0,3509,PuertoRico
32007,Elko,48818,30340,0,30340,18478,Nevada
37193,Wilkes,69340,18867,0,18867,50473,NorthCarolina
20063,Gove,2695,0,0,0,2695,Kansas
24025,Harford,244826,201352,201352,0,43474,Maryland
45067,Marion,33062,12976,0,12976,20086,SouthCarolina
46099,Minnehaha,169468,146359,134602,11757,23109,SouthDakota
6005,Amador,38091,15075,0,15075,23016,California
38069,Pierce,4357,2824,0,2824,1533,NorthDakota
23011,Kennebec,122151,45403,0,45403,76748,Maine
12101,Pasco,464697,420707,420691,16,43990,Florida
32017,Lincoln,5345,0,0,0,5345,Nevada
21199,Pulaski,63063,29042,0,29042,34021,Kentucky
46067,Hutchinson,7343,0,0,0,7343,SouthDakota
26021,Berrien,156813,105289,89824,15465,51524,Michigan
29029,Camden,44002,11340,0,11340,32662,Missouri
29111,Lewis,10211,0,0,0,10211,Missouri
19161,Sac,10350,0,0,0,10350,Iowa
48263,Kent,808,0,0,0,808,Texas
13129,Gordon,55186,26733,0,26733,28453,Georgia
51820,Waynesboro city,21006,20475,20475,0,531,Virginia
17193,White,14665,5568,0,5568,9097,Illinois
30061,Mineral,4223,0,0,0,4223,Montana
5071,Johnson,25540,7313,0,7313,18227,Arkansas
13195,Madison,28120,2284,2281,3,25836,Georgia
20149,Pottawatomie,21604,8876,1789,7087,12728,Kansas
28035,Forrest,74934,52727,52727,0,22207,Mississippi
12005,Bay,168852,148590,142773,5817,20262,Florida
16077,Power,7817,4488,0,4488,3329,Idaho
29117,Livingston,15195,9633,0,9633,5562,Missouri
39145,Scioto,79499,36349,0,36349,43150,Ohio
31079,Hall,58607,50036,50036,0,8571,Nebraska
36119,Westchester,949113,918044,915365,2679,31069,NewYork
50021,Rutland,61642,24032,0,24032,37610,Vermont
16009,Benewah,9285,2608,0,2608,6677,Idaho
54055,Mercer,62264,36903,0,36903,25361,WestVirginia
28135,Tallahatchie,15378,2930,0,2930,12448,Mississippi
27095,Mille Lacs,26097,7614,0,7614,18483,Minnesota
5141,Van Buren,17295,0,0,0,17295,Arkansas
48327,Menard,2242,0,0,0,2242,Texas
41007,Clatsop,37039,22604,0,22604,14435,Oregon
45023,Chester,33140,9351,0,9351,23789,SouthCarolina
32013,Humboldt,16528,10268,0,10268,6260,Nevada
19079,Hamilton,15673,7761,0,7761,7912,Iowa
45069,Marlboro,28933,13006,0,13006,15927,SouthCarolina
16027,Canyon,188923,151388,151272,116,37535,Idaho
39117,Morrow,34827,3887,0,3887,30940,Ohio
12047,Hamilton,14799,5404,0,5404,9395,Florida
48323,Maverick,54258,49236,0,49236,5022,Texas
30057,Madison,7691,0,0,0,7691,Montana
36069,Ontario,107931,56698,34948,21750,51233,NewYork
21181,Nicholas,7135,0,0,0,7135,Kentucky
29145,Newton,58114,20667,8712,11955,37447,Missouri
48301,Loving,82,0,0,0,82,Texas
56007,Carbon,15885,9272,0,9272,6613,Wyoming
28047,Harrison,187105,144361,144361,0,42744,Mississippi
17029,Coles,53873,40788,0,40788,13085,Illinois
48485,Wichita,131500,117473,98440,19033,14027,Texas
20183,Smith,3853,0,0,0,3853,Kansas
40003,Alfalfa,5642,0,0,0,5642,Oklahoma
37113,Macon,33922,6781,0,6781,27141,NorthCarolina
51179,Stafford,128961,103485,103485,0,25476,Virginia
51037,Charlotte,12586,0,0,0,12586,Virginia
13235,Pulaski,12010,3999,0,3999,8011,Georgia
29225,Webster,36202,9438,0,9438,26764,Missouri
55107,Rusk,14755,3449,0,3449,11306,Wisconsin
20049,Elk,2882,0,0,0,2882,Kansas
28107,Panola,34707,7309,0,7309,27398,Mississippi
18159,Tipton,15936,6119,176,5943,9817,Indiana
27091,Martin,20840,9578,0,9578,11262,Minnesota
28149,Warren,48773,28828,0,28828,19945,Mississippi
22079,Rapides Parish,131613,79590,79590,0,52023,Louisiana
9001,Fairfield,916829,874801,874801,0,42028,Connecticut
51630,Fredericksburg city,24286,24003,24003,0,283,Virginia
72023,Cabo Rojo Municipio,50917,48609,48609,0,2308,PuertoRico
19097,Jackson,19848,9275,0,9275,10573,Iowa
5097,Montgomery,9487,0,0,0,9487,Arkansas
48433,Stonewall,1490,0,0,0,1490,Texas
13253,Seminole,8729,2745,0,2745,5984,Georgia
45037,Edgefield,26985,7202,2640,4562,19783,SouthCarolina
46115,Spink,6415,0,0,0,6415,SouthDakota
36029,Erie,919040,832615,811544,21071,86425,NewYork
47187,Williamson,183182,147670,118901,28769,35512,Tennessee
41067,Washington,529710,500099,500099,0,29611,Oregon
40141,Tillman,7992,3899,0,3899,4093,Oklahoma
41049,Morrow,11173,6048,0,6048,5125,Oregon
17071,Henderson,7331,25,0,25,7306,Illinois
6115,Yuba,72155,53234,44548,8686,18921,California
47103,Lincoln,33361,9178,0,9178,24183,Tennessee
28079,Leake,23805,4478,0,4478,19327,Mississippi
54033,Harrison,69099,43498,0,43498,25601,WestVirginia
29045,Clark,7139,0,0,0,7139,Missouri
17191,Wayne,16760,5039,0,5039,11721,Illinois
39123,Ottawa,41428,20943,1682,19261,20485,Ohio
51191,Washington,54876,15543,15543,0,39333,Virginia
47041,DeKalb,18723,4050,0,4050,14673,Tennessee
12131,Walton,55043,20297,9973,10324,34746,Florida
36049,Lewis,27087,3562,0,3562,23525,NewYork
22053,Jefferson Davis Parish,31594,15576,0,15576,16018,Louisiana
6017,El Dorado,181058,118231,61422,56809,62827,California
8113,San Miguel,7359,0,0,0,7359,Colorado
29223,Wayne,13521,0,0,0,13521,Missouri
55137,Waushara,24496,2573,0,2573,21923,Wisconsin
17137,Morgan,35547,22669,0,22669,12878,Illinois
47123,Monroe,44519,10651,0,10651,33868,Tennessee
48277,Lamar,49793,26349,0,26349,23444,Texas
29149,Oregon,10881,2118,0,2118,8763,Missouri
48189,Hale,36273,27894,0,27894,8379,Texas
21025,Breathitt,13878,2567,0,2567,11311,Kentucky
55111,Sauk,61976,33376,0,33376,28600,Wisconsin
41047,Marion,315335,274046,213938,60108,41289,Oregon
23013,Knox,39736,12743,0,12743,26993,Maine
36107,Tioga,51125,17557,7332,10225,33568,NewYork
13025,Brantley,18411,102,0,102,18309,Georgia
29097,Jasper,117404,89589,74063,15526,27815,Missouri
22007,Assumption Parish,23421,12883,4734,8149,10538,Louisiana
56001,Albany,36299,31965,0,31965,4334,Wyoming
30091,Sheridan,3384,0,0,0,3384,Montana
46013,Brown,36531,25977,0,25977,10554,SouthDakota
26145,Saginaw,200169,137880,132908,4972,62289,Michigan
13245,Richmond,200549,182066,182066,0,18483,Georgia
8091,Ouray,4436,0,0,0,4436,Colorado
13131,Grady,25011,9414,0,9414,15597,Georgia
18059,Hancock,70002,48689,48689,0,21313,Indiana
25003,Berkshire,131219,89762,59124,30638,41457,Massachusetts
55005,Barron,45870,15629,0,15629,30241,Wisconsin
6077,San Joaquin,685306,627241,610468,16773,58065,California
31063,Frontier,2756,0,0,0,2756,Nebraska
30099,Teton,6073,0,0,0,6073,Montana
54037,Jefferson,53498,27619,562,27057,25879,WestVirginia
37065,Edgecombe,56552,30930,17349,13581,25622,NorthCarolina
40153,Woodward,20081,11344,0,11344,8737,Oklahoma
31091,Hooker,736,0,0,0,736,Nebraska
18135,Randolph,26171,9980,1383,8597,16191,Indiana
48475,Ward,10658,7686,0,7686,2972,Texas
55135,Waupaca,52410,18375,0,18375,34035,Wisconsin
8007,Archuleta,12084,4909,0,4909,7175,Colorado
53071,Walla Walla,58781,48715,48715,0,10066,Washington
29121,Macon,15566,5014,0,5014,10552,Missouri
39033,Crawford,43784,28344,0,28344,15440,Ohio
5017,Chicot,11800,5395,0,5395,6405,Arkansas
5149,Yell,22185,4631,0,4631,17554,Arkansas
48103,Crane,4375,3907,0,3907,468,Texas
38017,Cass,149778,134149,134149,0,15629,NorthDakota
72071,Isabela Municipio,45631,42648,42648,0,2983,PuertoRico
22089,St. Charles Parish,52780,46716,46716,0,6064,Louisiana
26015,Barry,59173,13534,0,13534,45639,Michigan
12061,Indian River,138028,131171,125877,5294,6857,Florida
5121,Randolph,17969,5854,0,5854,12115,Arkansas
19119,Lyon,11581,0,0,0,11581,Iowa
41019,Douglas,107667,63332,0,63332,44335,Oregon
27099,Mower,39163,25103,0,25103,14060,Minnesota
9013,Tolland,152691,94351,81075,13276,58340,Connecticut
6101,Sutter,94737,80718,72171,8547,14019,California
18023,Clinton,33224,16684,0,16684,16540,Indiana
46021,Campbell,1466,0,0,0,1466,SouthDakota
37047,Columbus,58098,11274,0,11274,46824,NorthCarolina
6079,San Luis Obispo,269637,224887,176368,48519,44750,California
19187,Webster,38013,25122,0,25122,12891,Iowa
48217,Hill,35089,8328,0,8328,26761,Texas
56011,Crook,7083,0,0,0,7083,Wyoming
17045,Edgar,18576,8953,0,8953,9623,Illinois
26165,Wexford,32735,11690,0,11690,21045,Michigan
46087,McCook,5618,0,0,0,5618,SouthDakota
27119,Polk,31600,16282,8318,7964,15318,Minnesota
